GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
26155,1226.8131462307806,-0.03325100489042507,0.10890647915147342,-0.30531704954098876,0.760124691837855,0.9548562867482708
339451,251.49443923610912,0.14298575842012579,0.16648007259624314,0.8588761176654632,0.3904088668251444,0.8124912367898808
84069,17.613654405251726,0.2239463774794674,0.24505554294280932,0.9138596694861608,0.3607905879006307,0.7916159001433559
84808,4.61327640632,1.453845597421247,0.49986213120560885,2.9084931757377617,0.003631751028221848,0.0718036626758705
57801,20.13239631586473,-0.42692750915602884,0.3922761019555408,-1.088334229456617,0.2764475847596709,0.7249578989221847
9636,223.31661658095274,-0.2047063812547766,0.1811819908462001,-1.1298384585504728,0.25854429959167236,0.7065591128306399
375790,2541.6471400751516,0.07802043584954868,0.13511853588691514,0.5774221526115882,0.5636543129760927,0.8956443263440541
100288175,1.0886754114836228,-0.30129686820992496,0.9420976383017396,-0.31981490660888817,0.7491086467988163,
105378948,0.7855831519271974,0.9414891570544276,1.0172790551773545,0.9254974357948287,0.354707216900653,
54991,136.48869096158285,0.1897857195630783,0.11282761320774459,1.6820857427306741,0.092552214610588,0.47379777414478325
8784,3.09183323145452,1.5978873191452188,1.0110936790480876,1.580355363955572,0.11402550756235409,0.5178546774310802
7293,1.8804070841988423,0.16051539444578716,0.682446392410896,0.23520586559001397,0.8140489536102287,0.9710098380138849
51150,5920.846810788901,0.17421643268264528,0.041563682957886226,4.191554267680452,2.7704989897032435e-05,0.0019889562003781733
126792,520.7669402465464,0.14033598876739484,0.12980427518172305,1.0811353368055685,0.27963691669326374,0.727129919740326
388581,14.357215664454323,0.6089388629852651,0.2978266333393305,2.0446084897030246,0.040893471849436105,0.3188395583654008
118424,742.9571791796922,-0.020809727896802917,0.06315512148473156,-0.3295018267336228,0.7417764134401759,0.9506512746881212
101928895,49.77254512750426,0.03779485713151055,0.1741851292101427,0.2169809633169866,0.8282231806033592,0.9738856370478819
6339,131.65646060261935,-0.010113952602559508,0.12692690762928616,-0.07968328222491013,0.9364891560208788,0.99142260154376
116983,1392.0040115455463,-0.3521746128426745,0.1853639484018923,-1.8999088867006422,0.05744507761376014,0.3793374453985093
109623456,11.43777841132632,-0.4160066120525843,0.29505473503033186,-1.4099303033039565,0.1585602637498993,0.5984734644201349
126789,242.48576619635097,-0.013208170174617243,0.11012434906643491,-0.11993869009522251,0.9045317154176002,0.9855561224574078
54973,1165.1291850087391,0.013737938971871918,0.06908394574575535,0.1988586324010887,0.8423733297409187,0.97629851415296
102465435,3.4491279519263403,0.43013163570972013,0.48220725522708846,0.892005732072936,0.37238986001847507,0.7989988414168613
80772,388.76387852107325,0.024054285591061885,0.06262379475171188,0.3841077610584168,0.7008985794155157,0.9404571558225869
83756,11.466609364348791,0.08485265888110681,0.2719000286900562,0.31207300451531733,0.7549850420046244,0.9545575936010146
1855,1307.8618430434894,-0.039251677482103245,0.09127193935481755,-0.43005197171841897,0.6671578359717188,0.928701349530585
102466740,0.5974477070751423,0.36022506700516155,1.0816952704192124,0.33301899051990486,0.7391199482010435,
54587,12882.056426737669,-0.09151157325501533,0.07379595112568646,-1.2400622508294024,0.21495237003957268,0.6642050113917288
54998,816.1663610570411,0.07653482674436696,0.10457118177462534,0.7318921470096503,0.4642343997194839,0.8484079866014009
81669,5240.858603833729,0.01436251187124638,0.09335184934747118,0.1538535333969305,0.877725222745522,0.9829281605852426
148413,303.69113107300933,-0.2722402371412457,0.11499951861576486,-2.3673163193913167,0.017917611539381303,0.20018361998520123
55052,646.2767184852657,0.06493341528687444,0.07391814884335043,0.8784502358748633,0.37969943249625304,0.8050942090318879
107984868,2.6099145665697647,-0.3281251050845228,0.6209430623873994,-0.5284302619034806,0.5972007382607014,0.9074688368648057
441869,38.618040013673216,-0.3651899103819378,0.2739663786792706,-1.3329734551459749,0.18254051507224778,0.6303088550909394
105378585,3.1677437848777728,0.1507101685139635,0.49617789578072713,0.30374220576034267,0.7613243006178982,0.9548562867482708
102724312,1.3393014761539255,-0.9089541116427179,0.933323805096017,-0.9738893475980803,0.3301114834339953,
107985729,1.0956725790247819,-0.4447050612776053,0.9438229451762002,-0.47117424253188106,0.6375163108770674,
64856,159.84945638423105,-0.12726638713114102,0.2132859379390659,-0.5966937546886004,0.5507118630260587,0.888987168740789
219293,20.36581002546037,0.25561819798313484,0.19539048875048956,1.3082427891848671,0.19079097304396964,0.6394556347678048
83858,371.8350325799353,-0.09230807316539226,0.12321663548437686,-0.7491526838281214,0.45376518410945954,0.844776744081377
55210,424.9125047167312,0.16678257766886173,0.1372502656736721,1.2151712555909073,0.2243007811162634,0.6751262887706229
339453,69.96678595643105,0.16129259861390055,0.11750935719348446,1.3725936594847084,0.16987870412528605,0.6159226177550466
29101,2077.77552590908,0.01822496067515495,0.06914725605075309,0.2635673736898264,0.7921133017760257,0.9647737526646728
643988,138.69546043920386,-0.5990492053319517,0.24829059667672904,-2.4126938891363077,0.015835112613572743,0.1851932542864176
105378586,7.179840339523428,-0.4444783605870009,0.35633314167314706,-1.2473674452507328,0.21226279766794742,0.6622499560187759
142678,1141.5969961773405,0.1362628290377226,0.10748838979840794,1.2676981141245158,0.20490577853381842,0.654872581417302
8510,177.92018669184552,0.42721065730144403,0.13067497929235633,3.2692613353751123,0.0010782866033483406,0.0310903532173029
984,1364.0928331410832,-0.021009988188258655,0.07950860737499295,-0.2642479711557207,0.791588848658723,0.9645562556898197
728661,2791.1572576516587,-0.27103714993307004,0.11512848307707237,-2.3542145495969504,0.018561894002046317,0.20416161881132724
8511,126.8861350588083,0.5202671391893168,0.1487181521836553,3.4983432187002124,0.0004681582457788537,0.017034867676028496
728642,930.4614879117863,0.029066939796424496,0.16715761063959522,0.17388941900524693,0.8619523683546636,0.9788655506476485
9906,1748.2786115966678,0.029989262413013803,0.15481034965398152,0.1937161338375836,0.8463981581663667,0.9771908596492191
112268218,154.68504413247717,0.0799029458921262,0.19092470333235778,0.41850501531503126,0.6755779204332708,0.9322580303099369
65220,1806.7911218684903,0.060714821643290715,0.2039530474685404,0.29769019093797033,0.7659396306963757,0.9565004992869588
2782,8893.120652822307,0.052191018715126394,0.05739768650067862,0.9092878458526256,0.36319820454072693,0.7922358700975619
105378949,5.736982041512343,0.21308511196318317,0.4023779895323776,0.5295645326197376,0.5964138905935487,0.9072034461816261
163688,24.649532263740937,-0.08525535403844775,0.261483614019671,-0.3260447288755696,0.7443905138056115,0.9513499085803934
